2022-04-19 12:45:26 train.py[line:151] INFO YuiConfigPro(RANDOM_SEED=233, DATASET_DIR='D:/A日常/大学/毕业设计/dataset/maestro-v3.0.0/', DATAMETA_NAME='maestro-v3.0.0_tinymp3.csv', WORKSPACE='D:/A日常/大学/毕业设计/code/yui/', MAX_INPUTS_LENGTH=512, MAX_TARGETS_LENGTH=1024, PROGRAM_GRANULARITY='flat', SAMPLE_RATE=16000, FRAME_SIZE=128, HOP_WIDTH=128, NUM_MEL_BINS=256, FFT_SIZE=2048, MEL_LO_HZ=20.0, MEL_HI_HZ=8000.0, PAD_ID=0, ENCODED_EOS_ID=1, ENCODED_UNK_ID=2, EXTRA_IDS=100, DECODED_EOS_ID=-1, DECODED_INVALID_ID=-2, STEPS_PER_SECOND=100, MAX_SHIFT_SECONDS=10, NUM_VELOCITY_BINS=127, CUDA=True, BATCH_SIZE=4, NUM_WORKERS=3, NUM_EPOCHS=160, TRAIN_ITERATION=600, LEARNING_RATE=0.001, OVERFIT_PATIENCE=8)
2022-04-19 12:45:26 train.py[line:153] INFO Using GPU.
2022-04-19 12:45:26 train.py[line:154] INFO GPU number: 1
2022-04-19 12:45:26 train.py[line:177] INFO The model has 4,641,792 trainable parameters
2022-04-19 12:45:27 train.py[line:225] INFO resume training with epoch=60, lr=0.002
2022-04-19 12:45:27 train.py[line:255] INFO -------train loop starts, start_time=1650343527.757s-------
2022-04-19 12:45:45 train.py[line:78] INFO train: epoch=60, iteration=20, loss=3.8877875804901123, lr=[0.002], in 17.887s
2022-04-19 12:46:43 train.py[line:78] INFO train: epoch=60, iteration=280, loss=3.652103900909424, lr=[0.002], in 4.479s
2022-04-19 12:46:48 train.py[line:78] INFO train: epoch=60, iteration=300, loss=2.6023571491241455, lr=[0.002], in 4.481s
2022-04-19 12:46:52 train.py[line:78] INFO train: epoch=60, iteration=320, loss=4.308629989624023, lr=[0.002], in 4.481s
2022-04-19 12:46:57 train.py[line:78] INFO train: epoch=60, iteration=340, loss=4.308698654174805, lr=[0.002], in 4.486s
2022-04-19 12:47:01 train.py[line:78] INFO train: epoch=60, iteration=360, loss=3.2209537029266357, lr=[0.002], in 4.482s
2022-04-19 12:47:06 train.py[line:78] INFO train: epoch=60, iteration=380, loss=2.3706867694854736, lr=[0.002], in 4.486s
2022-04-19 12:47:10 train.py[line:78] INFO train: epoch=60, iteration=400, loss=4.250990867614746, lr=[0.002], in 4.480s
2022-04-19 12:47:15 train.py[line:78] INFO train: epoch=60, iteration=420, loss=4.30485725402832, lr=[0.002], in 4.487s
2022-04-19 12:47:19 train.py[line:78] INFO train: epoch=60, iteration=440, loss=3.2529590129852295, lr=[0.002], in 4.481s
2022-04-19 12:47:24 train.py[line:78] INFO train: epoch=60, iteration=460, loss=2.639652967453003, lr=[0.002], in 4.477s
2022-04-19 12:47:28 train.py[line:78] INFO train: epoch=60, iteration=480, loss=4.474905014038086, lr=[0.002], in 4.483s
2022-04-19 12:47:33 train.py[line:78] INFO train: epoch=60, iteration=500, loss=4.214557647705078, lr=[0.002], in 4.487s
2022-04-19 12:47:37 train.py[line:78] INFO train: epoch=60, iteration=520, loss=2.959794759750366, lr=[0.002], in 4.481s
2022-04-19 12:47:42 train.py[line:78] INFO train: epoch=60, iteration=540, loss=3.9620649814605713, lr=[0.002], in 4.484s
2022-04-19 12:47:46 train.py[line:78] INFO train: epoch=60, iteration=560, loss=4.314446449279785, lr=[0.002], in 4.482s
2022-04-19 12:47:51 train.py[line:78] INFO train: epoch=60, iteration=580, loss=3.1666035652160645, lr=[0.002], in 4.486s
2022-04-19 12:47:55 train.py[line:78] INFO train: epoch=60, iteration=600, loss=2.1597349643707275, lr=[0.002], in 4.479s
2022-04-19 12:47:56 train.py[line:86] INFO -------train exits, epoch=60-------
2022-04-19 12:47:56 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 12:48:13 train.py[line:78] INFO train: epoch=60, iteration=20, loss=4.209527969360352, lr=[0.002], in 17.439s
2022-04-19 12:48:18 train.py[line:78] INFO train: epoch=60, iteration=40, loss=4.333713531494141, lr=[0.002], in 4.473s
2022-04-19 12:48:22 train.py[line:78] INFO train: epoch=60, iteration=60, loss=3.4628090858459473, lr=[0.002], in 4.468s
2022-04-19 12:48:27 train.py[line:78] INFO train: epoch=60, iteration=80, loss=2.6005947589874268, lr=[0.002], in 4.467s
2022-04-19 12:48:31 train.py[line:78] INFO train: epoch=60, iteration=100, loss=4.4519362449646, lr=[0.002], in 4.476s
2022-04-19 12:48:36 train.py[line:78] INFO train: epoch=60, iteration=120, loss=4.269746780395508, lr=[0.002], in 4.471s
2022-04-19 12:48:40 train.py[line:78] INFO train: epoch=60, iteration=140, loss=2.989344835281372, lr=[0.002], in 4.488s
2022-04-19 12:48:45 train.py[line:78] INFO train: epoch=60, iteration=160, loss=3.5418541431427, lr=[0.002], in 4.489s
2022-04-19 12:48:49 train.py[line:78] INFO train: epoch=60, iteration=180, loss=4.249824047088623, lr=[0.002], in 4.492s
2022-04-19 12:48:54 train.py[line:78] INFO train: epoch=60, iteration=200, loss=3.028491258621216, lr=[0.002], in 4.487s
2022-04-19 12:48:58 train.py[line:78] INFO train: epoch=60, iteration=220, loss=2.4963743686676025, lr=[0.002], in 4.486s
2022-04-19 12:49:03 train.py[line:78] INFO train: epoch=60, iteration=240, loss=4.343300819396973, lr=[0.002], in 4.488s
2022-04-19 12:49:07 train.py[line:78] INFO train: epoch=60, iteration=260, loss=4.297495365142822, lr=[0.002], in 4.492s
2022-04-19 12:49:12 train.py[line:78] INFO train: epoch=60, iteration=280, loss=3.2681376934051514, lr=[0.002], in 4.488s
2022-04-19 12:49:16 train.py[line:78] INFO train: epoch=60, iteration=300, loss=2.3654825687408447, lr=[0.002], in 4.489s
2022-04-19 12:49:21 train.py[line:78] INFO train: epoch=60, iteration=320, loss=4.275052547454834, lr=[0.002], in 4.489s
2022-04-19 12:49:25 train.py[line:78] INFO train: epoch=60, iteration=340, loss=4.243671894073486, lr=[0.002], in 4.493s
2022-04-19 12:49:30 train.py[line:78] INFO train: epoch=60, iteration=360, loss=2.9031476974487305, lr=[0.002], in 4.485s
2022-04-19 12:49:34 train.py[line:78] INFO train: epoch=60, iteration=380, loss=2.5560309886932373, lr=[0.002], in 4.487s
2022-04-19 12:49:39 train.py[line:78] INFO train: epoch=60, iteration=400, loss=4.429840564727783, lr=[0.002], in 4.885s
2022-04-19 12:49:43 train.py[line:78] INFO train: epoch=60, iteration=420, loss=3.999784231185913, lr=[0.002], in 4.495s
2022-04-19 12:49:48 train.py[line:78] INFO train: epoch=60, iteration=440, loss=2.7338578701019287, lr=[0.002], in 4.486s
2022-04-19 12:49:52 train.py[line:78] INFO train: epoch=60, iteration=460, loss=4.194302558898926, lr=[0.002], in 4.486s
2022-04-19 12:49:57 train.py[line:78] INFO train: epoch=60, iteration=480, loss=4.296235084533691, lr=[0.002], in 4.483s
2022-04-19 12:50:01 train.py[line:78] INFO train: epoch=60, iteration=500, loss=3.026542901992798, lr=[0.002], in 4.490s
2022-04-19 12:50:06 train.py[line:78] INFO train: epoch=60, iteration=520, loss=2.2736270427703857, lr=[0.002], in 4.486s
2022-04-19 12:50:10 train.py[line:78] INFO train: epoch=60, iteration=540, loss=4.202895641326904, lr=[0.002], in 4.484s
2022-04-19 12:50:15 train.py[line:78] INFO train: epoch=60, iteration=560, loss=4.2590413093566895, lr=[0.002], in 4.558s
2022-04-19 12:50:20 train.py[line:78] INFO train: epoch=60, iteration=580, loss=3.315070152282715, lr=[0.002], in 4.668s
2022-04-19 12:50:24 train.py[line:78] INFO train: epoch=60, iteration=600, loss=2.7085819244384766, lr=[0.002], in 4.484s
2022-04-19 12:50:25 train.py[line:86] INFO -------train exits, epoch=60-------
2022-04-19 12:50:25 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 12:50:43 train.py[line:78] INFO train: epoch=60, iteration=20, loss=4.458250522613525, lr=[0.002], in 17.816s
2022-04-19 12:50:47 train.py[line:78] INFO train: epoch=60, iteration=40, loss=4.191561222076416, lr=[0.002], in 4.470s
2022-04-19 12:50:52 train.py[line:78] INFO train: epoch=60, iteration=60, loss=2.9426872730255127, lr=[0.002], in 4.469s
2022-04-19 12:50:56 train.py[line:78] INFO train: epoch=60, iteration=80, loss=3.7223751544952393, lr=[0.002], in 4.469s
2022-04-19 12:51:01 train.py[line:78] INFO train: epoch=60, iteration=100, loss=4.317166328430176, lr=[0.002], in 4.759s
2022-04-19 12:51:05 train.py[line:78] INFO train: epoch=60, iteration=120, loss=2.9606692790985107, lr=[0.002], in 4.472s
2022-04-19 12:51:10 train.py[line:78] INFO train: epoch=60, iteration=140, loss=2.0675160884857178, lr=[0.002], in 4.481s
2022-04-19 12:51:14 train.py[line:78] INFO train: epoch=60, iteration=160, loss=4.2297749519348145, lr=[0.002], in 4.488s
2022-04-19 12:51:19 train.py[line:78] INFO train: epoch=60, iteration=180, loss=4.28811502456665, lr=[0.002], in 4.487s
2022-04-19 12:51:23 train.py[line:78] INFO train: epoch=60, iteration=200, loss=3.4260849952697754, lr=[0.002], in 4.672s
2022-04-19 12:51:28 train.py[line:78] INFO train: epoch=60, iteration=220, loss=2.352241039276123, lr=[0.002], in 4.479s
2022-04-19 12:51:32 train.py[line:78] INFO train: epoch=60, iteration=240, loss=4.389490604400635, lr=[0.002], in 4.483s
2022-04-19 12:51:37 train.py[line:78] INFO train: epoch=60, iteration=260, loss=4.254194259643555, lr=[0.002], in 4.483s
2022-04-19 12:51:41 train.py[line:78] INFO train: epoch=60, iteration=280, loss=2.9267802238464355, lr=[0.002], in 4.478s
2022-04-19 12:51:46 train.py[line:78] INFO train: epoch=60, iteration=300, loss=2.9640731811523438, lr=[0.002], in 4.480s
2022-04-19 12:51:50 train.py[line:78] INFO train: epoch=60, iteration=320, loss=4.272320747375488, lr=[0.002], in 4.482s
2022-04-19 12:51:55 train.py[line:78] INFO train: epoch=60, iteration=340, loss=3.6161317825317383, lr=[0.002], in 4.486s
2022-04-19 12:51:59 train.py[line:78] INFO train: epoch=60, iteration=360, loss=2.5679218769073486, lr=[0.002], in 4.483s
2022-04-19 12:52:04 train.py[line:78] INFO train: epoch=60, iteration=380, loss=4.358463764190674, lr=[0.002], in 4.481s
2022-04-19 12:52:08 train.py[line:78] INFO train: epoch=60, iteration=400, loss=4.29626989364624, lr=[0.002], in 4.483s
2022-04-19 12:52:13 train.py[line:78] INFO train: epoch=60, iteration=420, loss=3.1060469150543213, lr=[0.002], in 4.854s
2022-04-19 12:52:17 train.py[line:78] INFO train: epoch=60, iteration=440, loss=2.2632193565368652, lr=[0.002], in 4.481s
2022-04-19 12:52:22 train.py[line:78] INFO train: epoch=60, iteration=460, loss=4.165504455566406, lr=[0.002], in 4.483s
2022-04-19 12:52:26 train.py[line:78] INFO train: epoch=60, iteration=480, loss=4.279446125030518, lr=[0.002], in 4.482s
2022-04-19 12:52:31 train.py[line:78] INFO train: epoch=60, iteration=500, loss=3.0697455406188965, lr=[0.002], in 4.483s
2022-04-19 12:52:35 train.py[line:78] INFO train: epoch=60, iteration=520, loss=2.474519968032837, lr=[0.002], in 4.482s
2022-04-19 12:52:40 train.py[line:78] INFO train: epoch=60, iteration=540, loss=4.4200873374938965, lr=[0.002], in 4.487s
2022-04-19 12:52:44 train.py[line:78] INFO train: epoch=60, iteration=560, loss=4.139705181121826, lr=[0.002], in 4.484s
2022-04-19 12:52:49 train.py[line:78] INFO train: epoch=60, iteration=580, loss=2.7685112953186035, lr=[0.002], in 4.487s
2022-04-19 12:52:53 train.py[line:78] INFO train: epoch=60, iteration=600, loss=3.9748988151550293, lr=[0.002], in 4.479s
2022-04-19 12:52:54 train.py[line:86] INFO -------train exits, epoch=60-------
2022-04-19 12:52:54 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 12:53:12 train.py[line:78] INFO train: epoch=60, iteration=20, loss=4.2891411781311035, lr=[0.002], in 17.496s
2022-04-19 12:53:16 train.py[line:78] INFO train: epoch=60, iteration=40, loss=2.9749808311462402, lr=[0.002], in 4.632s
2022-04-19 12:53:21 train.py[line:78] INFO train: epoch=60, iteration=60, loss=1.9659687280654907, lr=[0.002], in 4.480s
2022-04-19 12:53:25 train.py[line:78] INFO train: epoch=60, iteration=80, loss=4.171986103057861, lr=[0.002], in 4.476s
2022-04-19 12:53:30 train.py[line:78] INFO train: epoch=60, iteration=100, loss=4.293222904205322, lr=[0.002], in 4.496s
2022-04-19 12:53:35 train.py[line:78] INFO train: epoch=60, iteration=120, loss=3.25612473487854, lr=[0.002], in 4.802s
2022-04-19 12:53:39 train.py[line:78] INFO train: epoch=60, iteration=140, loss=2.580382823944092, lr=[0.002], in 4.478s
2022-04-19 12:53:43 train.py[line:78] INFO train: epoch=60, iteration=160, loss=4.364772796630859, lr=[0.002], in 4.476s
2022-04-19 12:53:48 train.py[line:78] INFO train: epoch=60, iteration=180, loss=4.270533084869385, lr=[0.002], in 4.479s
2022-04-19 12:53:52 train.py[line:78] INFO train: epoch=60, iteration=200, loss=2.9469902515411377, lr=[0.002], in 4.475s
2022-04-19 12:53:57 train.py[line:78] INFO train: epoch=60, iteration=220, loss=3.480149269104004, lr=[0.002], in 4.474s
2022-04-19 12:54:01 train.py[line:78] INFO train: epoch=60, iteration=240, loss=4.221288681030273, lr=[0.002], in 4.477s
2022-04-19 12:54:06 train.py[line:78] INFO train: epoch=60, iteration=260, loss=3.1054418087005615, lr=[0.002], in 4.484s
2022-04-19 12:54:10 train.py[line:78] INFO train: epoch=60, iteration=280, loss=2.198174476623535, lr=[0.002], in 4.480s
2022-04-19 12:54:15 train.py[line:78] INFO train: epoch=60, iteration=300, loss=4.296344757080078, lr=[0.002], in 4.746s
2022-04-19 12:54:20 train.py[line:78] INFO train: epoch=60, iteration=320, loss=4.258316993713379, lr=[0.002], in 4.482s
2022-04-19 12:54:24 train.py[line:78] INFO train: epoch=60, iteration=340, loss=3.418853759765625, lr=[0.002], in 4.489s
2022-04-19 12:54:29 train.py[line:78] INFO train: epoch=60, iteration=360, loss=2.2481019496917725, lr=[0.002], in 4.480s
2022-04-19 12:54:33 train.py[line:78] INFO train: epoch=60, iteration=380, loss=4.261249542236328, lr=[0.002], in 4.643s
2022-04-19 12:54:38 train.py[line:78] INFO train: epoch=60, iteration=400, loss=4.20168399810791, lr=[0.002], in 4.740s
2022-04-19 12:54:43 train.py[line:78] INFO train: epoch=60, iteration=420, loss=2.9143569469451904, lr=[0.002], in 4.746s
2022-04-19 12:54:47 train.py[line:78] INFO train: epoch=60, iteration=440, loss=2.4654476642608643, lr=[0.002], in 4.480s
2022-04-19 12:54:52 train.py[line:78] INFO train: epoch=60, iteration=460, loss=4.267887115478516, lr=[0.002], in 4.484s
2022-04-19 12:54:56 train.py[line:78] INFO train: epoch=60, iteration=480, loss=3.8446426391601562, lr=[0.002], in 4.552s
2022-04-19 12:55:01 train.py[line:78] INFO train: epoch=60, iteration=500, loss=2.679736614227295, lr=[0.002], in 4.721s
2022-04-19 12:55:05 train.py[line:78] INFO train: epoch=60, iteration=520, loss=4.222912311553955, lr=[0.002], in 4.483s
2022-04-19 12:55:10 train.py[line:78] INFO train: epoch=60, iteration=540, loss=4.337936878204346, lr=[0.002], in 4.594s
2022-04-19 12:55:15 train.py[line:78] INFO train: epoch=60, iteration=560, loss=2.7828547954559326, lr=[0.002], in 4.748s
2022-04-19 12:55:20 train.py[line:78] INFO train: epoch=60, iteration=580, loss=2.041551351547241, lr=[0.002], in 4.939s
2022-04-19 12:55:24 train.py[line:78] INFO train: epoch=60, iteration=600, loss=4.173346042633057, lr=[0.002], in 4.833s
2022-04-19 12:55:25 train.py[line:86] INFO -------train exits, epoch=60-------
2022-04-19 12:55:25 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 12:55:44 train.py[line:78] INFO train: epoch=60, iteration=20, loss=4.234879493713379, lr=[0.002], in 19.122s
2022-04-19 12:55:49 train.py[line:78] INFO train: epoch=60, iteration=40, loss=3.1868739128112793, lr=[0.002], in 4.473s
2022-04-19 12:55:53 train.py[line:78] INFO train: epoch=60, iteration=60, loss=2.3174655437469482, lr=[0.002], in 4.472s
2022-04-19 12:55:58 train.py[line:78] INFO train: epoch=60, iteration=80, loss=4.44249963760376, lr=[0.002], in 4.466s
2022-04-19 12:56:02 train.py[line:78] INFO train: epoch=60, iteration=100, loss=4.174971103668213, lr=[0.002], in 4.482s
2022-04-19 12:56:07 train.py[line:78] INFO train: epoch=60, iteration=120, loss=2.744842529296875, lr=[0.002], in 4.473s
2022-04-19 12:56:11 train.py[line:78] INFO train: epoch=60, iteration=140, loss=3.6957976818084717, lr=[0.002], in 4.483s
2022-04-19 12:56:16 train.py[line:78] INFO train: epoch=60, iteration=160, loss=4.254560470581055, lr=[0.002], in 4.490s
2022-04-19 12:56:20 train.py[line:78] INFO train: epoch=60, iteration=180, loss=2.9597156047821045, lr=[0.002], in 4.495s
2022-04-19 12:56:25 train.py[line:78] INFO train: epoch=60, iteration=200, loss=1.8860909938812256, lr=[0.002], in 4.485s
2022-04-19 12:56:29 train.py[line:78] INFO train: epoch=60, iteration=220, loss=4.2172698974609375, lr=[0.002], in 4.492s
2022-04-19 12:56:34 train.py[line:78] INFO train: epoch=60, iteration=240, loss=4.248412132263184, lr=[0.002], in 4.489s
2022-04-19 12:56:38 train.py[line:78] INFO train: epoch=60, iteration=260, loss=3.295506000518799, lr=[0.002], in 4.719s
2022-04-19 12:56:43 train.py[line:78] INFO train: epoch=60, iteration=280, loss=2.4562368392944336, lr=[0.002], in 4.682s
2022-04-19 12:56:48 train.py[line:78] INFO train: epoch=60, iteration=300, loss=4.327949047088623, lr=[0.002], in 4.489s
2022-04-19 12:56:52 train.py[line:78] INFO train: epoch=60, iteration=320, loss=4.193080425262451, lr=[0.002], in 4.725s
2022-04-19 12:56:57 train.py[line:78] INFO train: epoch=60, iteration=340, loss=2.6408908367156982, lr=[0.002], in 4.491s
2022-04-19 12:57:01 train.py[line:78] INFO train: epoch=60, iteration=360, loss=2.8562870025634766, lr=[0.002], in 4.486s
2022-04-19 12:57:06 train.py[line:78] INFO train: epoch=60, iteration=380, loss=4.269148349761963, lr=[0.002], in 4.487s
2022-04-19 12:57:10 train.py[line:78] INFO train: epoch=60, iteration=400, loss=3.472069025039673, lr=[0.002], in 4.485s
2022-04-19 12:57:15 train.py[line:78] INFO train: epoch=60, iteration=420, loss=2.7528982162475586, lr=[0.002], in 4.492s
2022-04-19 12:57:19 train.py[line:78] INFO train: epoch=60, iteration=440, loss=4.2261152267456055, lr=[0.002], in 4.488s
2022-04-19 12:57:24 train.py[line:78] INFO train: epoch=60, iteration=460, loss=4.332224369049072, lr=[0.002], in 4.489s
2022-04-19 12:57:28 train.py[line:78] INFO train: epoch=60, iteration=480, loss=2.8342761993408203, lr=[0.002], in 4.488s
2022-04-19 12:57:33 train.py[line:78] INFO train: epoch=60, iteration=500, loss=2.145909070968628, lr=[0.002], in 4.502s
2022-04-19 12:57:37 train.py[line:78] INFO train: epoch=60, iteration=520, loss=4.143798351287842, lr=[0.002], in 4.495s
2022-04-19 12:57:42 train.py[line:78] INFO train: epoch=60, iteration=540, loss=4.267970085144043, lr=[0.002], in 4.797s
2022-04-19 12:57:47 train.py[line:78] INFO train: epoch=60, iteration=560, loss=2.951115608215332, lr=[0.002], in 4.487s
2022-04-19 12:57:51 train.py[line:78] INFO train: epoch=60, iteration=580, loss=2.457310914993286, lr=[0.002], in 4.491s
2022-04-19 12:57:55 train.py[line:78] INFO train: epoch=60, iteration=600, loss=4.389708042144775, lr=[0.002], in 4.488s
2022-04-19 12:57:56 train.py[line:86] INFO -------train exits, epoch=60-------
2022-04-19 12:57:56 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 12:58:14 train.py[line:78] INFO train: epoch=60, iteration=20, loss=4.107723236083984, lr=[0.002], in 17.634s
2022-04-19 12:58:18 train.py[line:78] INFO train: epoch=60, iteration=40, loss=2.8588781356811523, lr=[0.002], in 4.482s
2022-04-19 12:58:23 train.py[line:78] INFO train: epoch=60, iteration=60, loss=3.9440886974334717, lr=[0.002], in 4.480s
2022-04-19 12:58:27 train.py[line:78] INFO train: epoch=60, iteration=80, loss=4.287047386169434, lr=[0.002], in 4.478s
2022-04-19 12:58:32 train.py[line:78] INFO train: epoch=60, iteration=100, loss=2.955538511276245, lr=[0.002], in 4.483s
2022-04-19 12:58:36 train.py[line:78] INFO train: epoch=60, iteration=120, loss=1.972586989402771, lr=[0.002], in 4.478s
2022-04-19 12:58:41 train.py[line:78] INFO train: epoch=60, iteration=140, loss=4.173339366912842, lr=[0.002], in 4.625s
2022-04-19 12:58:46 train.py[line:78] INFO train: epoch=60, iteration=160, loss=4.260453224182129, lr=[0.002], in 4.612s
2022-04-19 12:58:50 train.py[line:78] INFO train: epoch=60, iteration=180, loss=3.134326934814453, lr=[0.002], in 4.488s
2022-04-19 12:58:55 train.py[line:78] INFO train: epoch=60, iteration=200, loss=2.1725504398345947, lr=[0.002], in 4.483s
2022-04-19 12:58:59 train.py[line:78] INFO train: epoch=60, iteration=220, loss=4.3474273681640625, lr=[0.002], in 4.486s
2022-04-19 12:59:03 train.py[line:78] INFO train: epoch=60, iteration=240, loss=4.2235212326049805, lr=[0.002], in 4.485s
2022-04-19 12:59:08 train.py[line:78] INFO train: epoch=60, iteration=260, loss=2.6720969676971436, lr=[0.002], in 4.487s
2022-04-19 12:59:12 train.py[line:78] INFO train: epoch=60, iteration=280, loss=3.477900505065918, lr=[0.002], in 4.482s
2022-04-19 12:59:17 train.py[line:78] INFO train: epoch=60, iteration=300, loss=4.250479221343994, lr=[0.002], in 4.484s
2022-04-19 12:59:21 train.py[line:78] INFO train: epoch=60, iteration=320, loss=2.8453354835510254, lr=[0.002], in 4.483s
2022-04-19 12:59:26 train.py[line:78] INFO train: epoch=60, iteration=340, loss=2.037105083465576, lr=[0.002], in 4.486s
2022-04-19 12:59:30 train.py[line:78] INFO train: epoch=60, iteration=360, loss=4.268404483795166, lr=[0.002], in 4.484s
2022-04-19 12:59:35 train.py[line:78] INFO train: epoch=60, iteration=380, loss=4.238899230957031, lr=[0.002], in 4.482s
2022-04-19 12:59:39 train.py[line:78] INFO train: epoch=60, iteration=400, loss=3.02040696144104, lr=[0.002], in 4.485s
2022-04-19 12:59:44 train.py[line:78] INFO train: epoch=60, iteration=420, loss=2.1112918853759766, lr=[0.002], in 4.489s
2022-04-19 12:59:48 train.py[line:78] INFO train: epoch=60, iteration=440, loss=4.232972145080566, lr=[0.002], in 4.486s
2022-04-19 12:59:53 train.py[line:78] INFO train: epoch=60, iteration=460, loss=4.20626163482666, lr=[0.002], in 4.484s
2022-04-19 12:59:57 train.py[line:78] INFO train: epoch=60, iteration=480, loss=2.788907766342163, lr=[0.002], in 4.482s
2022-04-19 13:00:02 train.py[line:78] INFO train: epoch=60, iteration=500, loss=2.4737868309020996, lr=[0.002], in 4.485s
2022-04-19 13:00:06 train.py[line:78] INFO train: epoch=60, iteration=520, loss=4.245028972625732, lr=[0.002], in 4.483s
2022-04-19 13:00:11 train.py[line:78] INFO train: epoch=60, iteration=540, loss=3.877645254135132, lr=[0.002], in 4.483s
2022-04-19 13:00:15 train.py[line:78] INFO train: epoch=60, iteration=560, loss=2.4701004028320312, lr=[0.002], in 4.484s
2022-04-19 13:00:20 train.py[line:78] INFO train: epoch=60, iteration=580, loss=4.108147144317627, lr=[0.002], in 4.745s
2022-04-19 13:00:24 train.py[line:78] INFO train: epoch=60, iteration=600, loss=4.287929058074951, lr=[0.002], in 4.480s
2022-04-19 13:00:25 train.py[line:86] INFO -------train exits, epoch=60-------
2022-04-19 13:00:25 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 13:00:43 train.py[line:78] INFO train: epoch=60, iteration=20, loss=2.648705244064331, lr=[0.002], in 17.704s
2022-04-19 13:00:47 train.py[line:78] INFO train: epoch=60, iteration=40, loss=1.9804222583770752, lr=[0.002], in 4.480s
2022-04-19 13:00:52 train.py[line:78] INFO train: epoch=60, iteration=60, loss=4.170495986938477, lr=[0.002], in 4.475s
2022-04-19 13:00:56 train.py[line:78] INFO train: epoch=60, iteration=80, loss=4.221747875213623, lr=[0.002], in 4.480s
2022-04-19 13:01:01 train.py[line:78] INFO train: epoch=60, iteration=100, loss=3.157292366027832, lr=[0.002], in 4.487s
